Séance,ISIN.,Val.,Ouv.,Clô.,+ haut,+ bas,CMP,Nb. Tr.,Qté,Cap.
16/01/2026,TN0002200053,BT,6.35,6.4,6.49,6.35,6.403,169,56654,362737.51
16/01/2026,TN0003100609,BNA,12.2,12.18,12.33,12.05,12.091,78,20945,253242.36
16/01/2026,TN0001800457,BIAT,120.21,121.19,121.2,120.19,120.926,134,12865,1555716.56
16/01/2026,TN0001900604,BH BANK,10.15,10.28,10.28,10.15,10.152,2,66,670.03
16/01/2026,TN0006610018,ATTIJARI LEASING,30.5,30.4,30.5,29.89,29.979,15,1188,35614.75
16/01/2026,TN0001600154,ATTIJARI BANK,67.9,69.49,69.49,67.5,68.105,101,5035,342910.54
16/01/2026,TN0004700100,ATL,6.3,6.4,6.45,6.2,6.287,111,52757,331705.95
16/01/2026,TN0007740012,ATELIER MEUBLE INT,4.35,4.34,4.39,4.25,4.311,85,10174,43863.42
16/01/2026,TN0003600350,ATB,3.6,3.68,3.7,3.6,3.657,33,59824,218770.56
16/01/2026,TN0007140015,ASSAD,3.12,3.12,3.12,3.12,3.12,55,22255,69435.6
16/01/2026,TN0007830011,ASSUR MAGHREBIA,0,0,0,0,0,0,0,0
16/01/2026,TN0007300015,ARTES,11.88,12.24,12.24,11.85,12.016,71,7736,92954.61
16/01/2026,TNDKJ8O68X14,ASSU MAGHREBIA VIE,6.55,6.7,6.7,6.55,6.651,27,4799,31919.5
16/01/2026,TN0003400058,AMEN BANK,51.4,51.3,51.8,50.9,51.395,159,13599,698916.69
15/01/2026,TN0005030010,STIP,0,0,0,0,0,0,0,0
15/01/2026,TN0007600018,SOTEMAIL,0,0,0,0,0,0,0,0
15/01/2026,TN0007650013,TAWASOL GP HOLDING,0.75,0.75,0.75,0.75,0.75,53,81048,60786
15/01/2026,TN0007730013,SANIMED,0,0,0,0,0,0,0,0
15/01/2026,TN0007700016,OFFICEPLAST,1.95,1.95,1.95,1.88,1.912,41,13314,25453.51
15/01/2026,TN0007540016,NEW BODY LINE,3.8,3.95,3.97,3.8,3.801,17,1077,4093.67
15/01/2026,TN0007510019,LAND OR,14.52,15.01,15.45,14.52,14.962,118,25016,374279.4
15/01/2026,TN0007400013,CARTHAGE CEMENT,1.86,1.83,1.86,1.82,1.833,99,89521,164081.87
15/01/2026,TN0007500010,AETECH,0.4,0.4,0.4,0.4,0.4,3,297,118.8
15/01/2026,TN0007720022,UMED D76/509 26716,0,0,0,0,0,0,0,0
15/01/2026,TN0006560098,STV02 3/10 010102,0,0,0,0,0,0,0,0
15/01/2026,TN0006660104,STPILDA1/56 300617,0,0,0,0,0,0,0,0
15/01/2026,TN0006660039,STPILDA0807 1/10,0,0,0,0,0,0,0,0
15/01/2026,TN0007180037,SITSDa1/9 28/03/07,0,0,0,0,0,0,0,0
15/01/2026,TN0001100312,SFBTDa1/2(11/4/02),0,0,0,0,0,0,0,0
15/01/2026,TN0007270036,Da TPR 11/149 2006,0,0,0,0,0,0,0,0
15/01/2026,TN0002200251,BTDa1/7(3/12/01),0,0,0,0,0,0,0,0
15/01/2026,TN0001900778,BHDA 1/15 28052007,0,0,0,0,0,0,0,0
15/01/2026,TN0006610141,ATTIJARI LS ROMPU,0,0,0,0,0,0,0,0
15/01/2026,TN0003600434,ATBDA1/7 09/11/05,0,0,0,0,0,0,0,0
15/01/2026,TN0007140031,ASSDa1/9(01/07/05),0,0,0,0,0,0,0,0
15/01/2026,TN0002300424,ALQDa1/12 06/09/05,0,0,0,0,0,0,0,0
15/01/2026,TN0003400272,ABDA 1/14 11122007,0,0,0,0,0,0,0,0
15/01/2026,TN0006170013,STE TUN. DU SUCRE,0,0,0,0,0,0,0,0
15/01/2026,TN0004300307,SITEX,0,0,0,0,0,0,0,0
15/01/2026,TN0007680010,BNA ASSURANCES,3.03,3.19,3.23,3.03,3.095,52,12622,39062.37
15/01/2026,TN0002400505,UBCI,33,33,33,33,33,28,15114,498762
15/01/2026,TN0004100202,TUNINVEST-SICAR,38.75,40,40,38.75,39.386,23,1070,42142.5
15/01/2026,TN0001400704,SPDIT - SICAF,12.5,12.82,12.82,12.5,12.794,9,760,9723.5
15/01/2026,TN0006670012,SIPHAT,3.45,3.45,3.45,3.45,3.45,1,2,6.9
15/01/2026,TN0002500650,PLAC. TSIE-SICAF,0,0,0,0,0,0,0,0
15/01/2026,TN0003200755,ICF,81.71,81.55,81.71,80.5,80.902,99,2394,193678.66
15/01/2026,TN0001300557,BTE (ADP),0,0,0,0,0,0,0,0
15/01/2026,TN0007580012,BEST LEASE,0,0,0,0,0,0,0,0
15/01/2026,TN0003000452,ASTREE,0,0,0,0,0,0,0,0
15/01/2026,TN0006550016,BH ASSURANCE,0,0,0,0,0,0,0,0
15/01/2026,TN0003800703,ALKIMIA,13.1,13.1,13.1,13.1,13.1,2,10,131
15/01/2026,TN0002300358,AIR LIQUIDE TSIE,150.5,150.5,150.5,150.5,150.5,3,20,3010
15/01/2026,TN0007200017,WIFACK INT BANK,7.44,7.44,7.44,7.44,7.44,2,311,2313.84
15/01/2026,TN0007720014,UNIMED,9.8,9.78,9.89,9.76,9.784,174,42760,418377.35
15/01/2026,TN0003900107,UIB,25,24.7,25,24.7,24.7,23,9106,224920
15/01/2026,TN0007690019,UADH,0.53,0.53,0.53,0.53,0.53,16,14649,7763.97
15/01/2026,TN0002100907,TUNISIE LEASING F,32.55,33.46,33.5,32.55,33.24,51,3203,106468.81
15/01/2026,TN0001200401,TUNISAIR,0.34,0.34,0.34,0.34,0.34,5,3644,1238.96
15/01/2026,TN0007380017,TUNIS RE,10.08,10.08,10.08,10.08,10.08,12,2786,28082.88
15/01/2026,TN0007270010,TPR,11.5,11.53,11.53,11.35,11.465,93,207047,2362364.88
15/01/2026,TN0007440019,TELNET HOLDING,6.47,6.64,6.65,6.4,6.484,62,23107,149815.85
15/01/2026,TN0002600955,STB,3.78,3.69,3.8,3.69,3.729,162,77525,289092.43
15/01/2026,TN0006060016,STAR,57.02,60.6,60.6,55.1,57.857,116,10018,579612.48
15/01/2026,TNNGTFLC2986,STA,37.7,37.75,38,37.65,37.735,25,994,37509.06
15/01/2026,TN0006560015,SOTUVER,13.26,13.3,13.45,13.26,13.375,95,26081,348833.34
15/01/2026,TN0006580013,SOTUMAG,8.8,8.9,9,8.8,8.855,7,761,6738.9
15/01/2026,TN0006660013,SOTRAPIL,22.89,22.78,22.89,22.5,22.686,11,679,15403.81
15/01/2026,TN0007630015,SOTIPAPIER,2.65,2.6,2.65,2.58,2.594,32,2598,6739.04
15/01/2026,TN0006530018,SOTETEL,5.28,5.15,5.3,5.15,5.236,16,1227,6424.9
15/01/2026,TN0006780019,SOMOCER,0.49,0.49,0.49,0.49,0.49,26,128583,63005.67
15/01/2026,TNQPQXRODTH8,SMART TUNISIE,18.12,18.2,18.25,18.11,18.133,69,8720,158122.93
15/01/2026,TN0007180011,SITS,3.11,3.11,3.11,3.11,3.11,3,970,3016.7
15/01/2026,TN0004000055,SIMPAR,0,0,0,0,0,0,0,0
15/01/2026,TN0006590012,SIAME,2.82,2.78,2.82,2.78,2.801,10,836,2341.36
15/01/2026,TN0001100254,SFBT,12.65,12.64,12.68,12.6,12.61,103,23839,300605.13
15/01/2026,TN0007610017,SAH,14.19,14.74,14.81,14.08,14.397,284,64291,925621.52
15/01/2026,TN0005700018,POULINA GP HOLDING,19.11,20.2,20.2,19.11,20.021,376,89981,1801488.72
15/01/2026,TN0007530017,ONE TECH HOLDING,8.44,8.77,8.79,8.44,8.672,427,102378,887802.91
15/01/2026,TN0007620016,MPBS,8.09,8,8.09,7.82,7.885,43,6991,55120.68
15/01/2026,TN0001000108,MONOPRIX,6.09,6.09,6.09,6.09,6.09,3,400,2436
15/01/2026,TN0006720049,BH LEASING,3.89,3.89,3.89,3.89,3.89,1,50,194.5
15/01/2026,TN0006440010,MAGASIN GENERAL,0,0,0,0,0,0,0,0
15/01/2026,TN0007310139,HANNIBAL LEASE,7.55,7.55,7.55,7.55,7.55,3,277,2091.35
15/01/2026,TN0007570013,EURO-CYCLES,12.4,12.5,12.64,12.3,12.422,78,10954,136072.77
15/01/2026,TN0007210016,ESSOUKNA,3.47,3.39,3.47,3.33,3.343,15,1999,6682.69
15/01/2026,TN0007410012,ENNAKL AUTOMOBILES,14.8,14.5,14.8,14.5,14.51,7,450,6529.5
15/01/2026,TN0007670011,DELICE HOLDING,12.75,13.45,13.46,12.74,13.3,269,37460,498220.63
15/01/2026,TN0007550015,CITY CARS,19.89,19.9,20.39,19.6,19.866,20,1914,38023.09
15/01/2026,TN0007350010,CIMENTS DE BIZERTE,0.57,0.57,0.57,0.57,0.57,5,126,71.82
15/01/2026,TN0004200853,CIL,29.35,29.99,30,29.25,29.943,25,11558,346085.04
15/01/2026,TN0007590011,CELLCOM,3,3,3,3,3,10,1021,3063
15/01/2026,TN0002200053,BT,6.25,6.25,6.32,6.2,6.259,137,65049,407163.98
15/01/2026,TN0003100609,BNA,12,12.2,12.32,12,12.167,187,57372,698039.67
15/01/2026,TN0001800457,BIAT,117.3,121.19,121.2,117.3,120.282,245,6983,839927.46
15/01/2026,TN0001900604,BH BANK,10.29,10.28,10.3,10.28,10.281,4,3073,31592.06
15/01/2026,TN0006610018,ATTIJARI LEASING,29.4,30.2,30.2,29.1,29.424,10,290,8533
15/01/2026,TN0001600154,ATTIJARI BANK,66,67.9,68.15,66,67.195,133,12700,853372.08
15/01/2026,TN0004700100,ATL,6.09,6.19,6.2,6.09,6.121,49,63046,385890.58
15/01/2026,TN0007740012,ATELIER MEUBLE INT,4.45,4.4,4.47,4.34,4.377,36,6937,30363.04
15/01/2026,TN0003600350,ATB,3.61,3.6,3.65,3.6,3.615,22,29136,105339.85
15/01/2026,TN0007140015,ASSAD,3.25,3.25,3.25,3.25,3.25,32,14642,47586.5
15/01/2026,TN0007830011,ASSUR MAGHREBIA,58.31,58,58.31,58,58.287,7,1884,109813.38
15/01/2026,TN0007300015,ARTES,11.88,11.85,11.88,11.76,11.828,20,2328,27534.9
15/01/2026,TNDKJ8O68X14,ASSU MAGHREBIA VIE,6.6,6.6,6.6,6.57,6.597,20,5891,38865.6
15/01/2026,TN0003400058,AMEN BANK,50,51.5,52,50,51,274,30510,1556017.74
14/01/2026,TN0005030010,STIP,0,0,0,0,0,0,0,0
14/01/2026,TN0007600018,SOTEMAIL,0,0,0,0,0,0,0,0
14/01/2026,TN0007650013,TAWASOL GP HOLDING,0.77,0.77,0.77,0.77,0.77,22,15196,11700.92
14/01/2026,TN0007730013,SANIMED,0,0,0,0,0,0,0,0
14/01/2026,TN0007700016,OFFICEPLAST,1.97,1.97,1.97,1.96,1.969,14,3960,7797.2
14/01/2026,TN0007540016,NEW BODY LINE,3.8,3.98,3.98,3.78,3.798,16,3844,14597.95
14/01/2026,TN0007510019,LAND OR,14.5,14.6,14.6,14.5,14.552,42,5323,77457.95
14/01/2026,TN0007400013,CARTHAGE CEMENT,1.88,1.83,1.88,1.82,1.828,226,261798,478550.52
14/01/2026,TN0007500010,AETECH,0.39,0.39,0.39,0.39,0.39,4,10375,4046.25
14/01/2026,TN0007720022,UMED D76/509 26716,0,0,0,0,0,0,0,0
14/01/2026,TN0006560098,STV02 3/10 010102,0,0,0,0,0,0,0,0
14/01/2026,TN0006660104,STPILDA1/56 300617,0,0,0,0,0,0,0,0
14/01/2026,TN0006660039,STPILDA0807 1/10,0,0,0,0,0,0,0,0
14/01/2026,TN0007180037,SITSDa1/9 28/03/07,0,0,0,0,0,0,0,0
14/01/2026,TN0001100312,SFBTDa1/2(11/4/02),0,0,0,0,0,0,0,0
14/01/2026,TN0007270036,Da TPR 11/149 2006,0,0,0,0,0,0,0,0
14/01/2026,TN0002200251,BTDa1/7(3/12/01),0,0,0,0,0,0,0,0
14/01/2026,TN0001900778,BHDA 1/15 28052007,0,0,0,0,0,0,0,0
14/01/2026,TN0006610141,ATTIJARI LS ROMPU,0,0,0,0,0,0,0,0
14/01/2026,TN0003600434,ATBDA1/7 09/11/05,0,0,0,0,0,0,0,0
14/01/2026,TN0007140031,ASSDa1/9(01/07/05),0,0,0,0,0,0,0,0
14/01/2026,TN0002300424,ALQDa1/12 06/09/05,0,0,0,0,0,0,0,0
14/01/2026,TN0003400272,ABDA 1/14 11122007,0,0,0,0,0,0,0,0
14/01/2026,TN0006170013,STE TUN. DU SUCRE,0,0,0,0,0,0,0,0
14/01/2026,TN0004300307,SITEX,0,0,0,0,0,0,0,0
14/01/2026,TN0007680010,BNA ASSURANCES,3.05,3.1,3.1,3.03,3.086,43,5508,17000.33
14/01/2026,TN0002400505,UBCI,0,0,0,0,0,0,0,0
14/01/2026,TN0004100202,TUNINVEST-SICAR,41.99,41.99,41.99,41.99,41.99,5,60,2519.4
14/01/2026,TN0001400704,SPDIT - SICAF,12.6,12.65,12.65,12.5,12.572,4,320,4023
14/01/2026,TN0006670012,SIPHAT,0,0,0,0,0,0,0,0
14/01/2026,TN0002500650,PLAC. TSIE-SICAF,0,0,0,0,0,0,0,0
14/01/2026,TN0003200755,ICF,84,81.6,84,81,82.248,104,2213,182014.33
14/01/2026,TN0001300557,BTE (ADP),3.6,3.74,3.74,3.6,3.717,4,478,1776.52
14/01/2026,TN0007580012,BEST LEASE,0,0,0,0,0,0,0,0
14/01/2026,TN0003000452,ASTREE,0,0,0,0,0,0,0,0
14/01/2026,TN0006550016,BH ASSURANCE,0,0,0,0,0,0,0,0
14/01/2026,TN0003800703,ALKIMIA,0,0,0,0,0,0,0,0
14/01/2026,TN0002300358,AIR LIQUIDE TSIE,0,0,0,0,0,0,0,0
14/01/2026,TN0007200017,WIFACK INT BANK,7.77,7.77,7.77,7.77,7.77,3,250,1942.5
14/01/2026,TN0007720014,UNIMED,9.74,9.74,9.8,9.7,9.76,72,16100,157134.7
14/01/2026,TN0003900107,UIB,24.76,24.99,25,24.75,24.785,30,5117,126822.4
14/01/2026,TN0007690019,UADH,0,0,0,0,0,0,0,0
14/01/2026,TN0002100907,TUNISIE LEASING F,32.5,32.55,32.6,32.4,32.454,28,3873,125694.55
14/01/2026,TN0001200401,TUNISAIR,0.34,0.34,0.34,0.34,0.34,76,50615,17209.1
14/01/2026,TN0007380017,TUNIS RE,10.09,10.09,10.09,10.09,10.09,13,8700,87783
14/01/2026,TN0007270010,TPR,11.3,11.48,11.5,11.3,11.436,73,17945,205224.24
14/01/2026,TN0007440019,TELNET HOLDING,6.69,6.5,6.69,6.45,6.556,23,2926,19183.3
14/01/2026,TN0002600955,STB,3.8,3.8,3.8,3.76,3.795,33,7965,30224.3
14/01/2026,TN0006060016,STAR,57.5,57.35,57.5,57.02,57.281,39,1974,113072.91
14/01/2026,TNNGTFLC2986,STA,37.7,37.7,37.7,37.1,37.632,16,1238,46588.4
14/01/2026,TN0006560015,SOTUVER,13.43,13.45,13.5,13.42,13.459,43,5145,69248.35
14/01/2026,TN0006580013,SOTUMAG,8.89,8.8,8.89,8.8,8.804,6,91,801.16
14/01/2026,TN0006660013,SOTRAPIL,22.5,22.79,22.8,22.5,22.633,58,9237,209065.08
14/01/2026,TN0007630015,SOTIPAPIER,2.6,2.6,2.68,2.6,2.606,46,16605,43265.68
14/01/2026,TN0006530018,SOTETEL,5.27,5.27,5.27,5.27,5.27,6,500,2635
14/01/2026,TN0006780019,SOMOCER,0.47,0.47,0.47,0.47,0.47,39,41178,19353.66
14/01/2026,TNQPQXRODTH8,SMART TUNISIE,18.01,18.11,18.4,18.01,18.312,32,4927,90222.17
14/01/2026,TN0007180011,SITS,3.12,3.12,3.12,3.12,3.12,1,198,617.76
14/01/2026,TN0004000055,SIMPAR,0,0,0,0,0,0,0,0
14/01/2026,TN0006590012,SIAME,2.83,2.75,2.83,2.75,2.792,17,3405,9508.16
14/01/2026,TN0001100254,SFBT,12.7,12.68,12.7,12.62,12.637,108,39621,500708.49
14/01/2026,TN0007610017,SAH,13.98,14.08,14.17,13.72,14.005,278,137821,1930212.77
14/01/2026,TN0005700018,POULINA GP HOLDING,18.9,19.2,19.5,18.5,18.565,191,233061,4326756.1
14/01/2026,TN0007530017,ONE TECH HOLDING,8.44,8.39,8.44,8.28,8.383,43,35681,299103.81
14/01/2026,TN0007620016,MPBS,7.95,8.06,8.06,7.9,7.911,27,2797,22128.07
14/01/2026,TN0001000108,MONOPRIX,5.98,5.98,5.98,5.98,5.98,3,722,4317.56
14/01/2026,TN0006720049,BH LEASING,3.73,3.73,3.73,3.73,3.73,3,137,511.01
14/01/2026,TN0006440010,MAGASIN GENERAL,0,0,0,0,0,0,0,0
14/01/2026,TN0007310139,HANNIBAL LEASE,7.55,7.55,7.55,7.55,7.55,3,223,1683.65
14/01/2026,TN0007570013,EURO-CYCLES,12.49,12.3,12.49,12.25,12.299,46,8203,100887.24
14/01/2026,TN0007210016,ESSOUKNA,3.31,3.44,3.48,3.31,3.403,24,1273,4331.62
14/01/2026,TN0007410012,ENNAKL AUTOMOBILES,14.5,14.7,14.7,14.1,14.523,18,1177,17093.49
14/01/2026,TN0007670011,DELICE HOLDING,12.4,12.7,12.74,12.4,12.601,103,19725,248548.96
14/01/2026,TN0007550015,CITY CARS,19.89,19.6,19.89,19.45,19.613,14,949,18612.66
14/01/2026,TN0007350010,CIMENTS DE BIZERTE,0,0,0,0,0,0,0,0
14/01/2026,TN0004200853,CIL,28.91,29,29,28.7,28.743,36,8045,231233.93
14/01/2026,TN0007590011,CELLCOM,3.09,3.09,3.09,2.93,2.957,55,8694,25709.71
14/01/2026,TN0002200053,BT,6.28,6.25,6.28,6.2,6.236,153,48536,302654.17
14/01/2026,TN0003100609,BNA,11.89,12,12,11.88,11.91,94,33750,401962.96
14/01/2026,TN0001800457,BIAT,112.38,117.2,117.3,112.38,114.35,110,4324,494449.19
14/01/2026,TN0001900604,BH BANK,10.2,10.35,10.35,10.2,10.2,7,1402,14300.85
14/01/2026,TN0006610018,ATTIJARI LEASING,28.9,29.69,29.69,28.9,29.655,6,449,13315.01
14/01/2026,TN0001600154,ATTIJARI BANK,66,66,66.99,65.11,65.896,50,3330,219433.25
14/01/2026,TN0004700100,ATL,6.1,6.07,6.1,6.05,6.092,39,43069,262369.65
14/01/2026,TN0007740012,ATELIER MEUBLE INT,4.47,4.43,4.47,4.32,4.38,42,12968,56795.02
14/01/2026,TN0003600350,ATB,3.65,3.62,3.65,3.62,3.639,16,7899,28745.43
14/01/2026,TN0007140015,ASSAD,3.27,3.27,3.27,3.27,3.27,90,46014,150465.78
14/01/2026,TN0007830011,ASSUR MAGHREBIA,58,58,58,58,58,1,1,58
14/01/2026,TN0007300015,ARTES,11.88,11.85,11.88,11.7,11.835,23,2182,25823.98
14/01/2026,TNDKJ8O68X14,ASSU MAGHREBIA VIE,6.6,6.6,6.75,6.6,6.6,7,1063,7015.95
14/01/2026,TN0003400058,AMEN BANK,49.1,49.99,49.99,47.5,47.841,185,92673,4433569.38
13/01/2026,TN0005030010,STIP,3.73,3.73,3.73,3.73,3.73,1,10,37.3
13/01/2026,TN0007600018,SOTEMAIL,0,0,0,0,0,0,0,0
13/01/2026,TN0007650013,TAWASOL GP HOLDING,0.8,0.8,0.8,0.8,0.8,79,79787,63829.6
13/01/2026,TN0007730013,SANIMED,0.67,0.67,0.67,0.67,0.67,1,10,6.7
13/01/2026,TN0007700016,OFFICEPLAST,1.97,1.97,1.99,1.96,1.968,57,20375,40107.66
13/01/2026,TN0007540016,NEW BODY LINE,3.8,3.8,3.86,3.8,3.801,14,2703,10274.52
13/01/2026,TN0007510019,LAND OR,14.53,14.52,14.78,14.52,14.544,19,6279,91324.07
13/01/2026,TN0007400013,CARTHAGE CEMENT,1.82,1.88,1.89,1.82,1.838,80,71573,131522.73
13/01/2026,TN0007500010,AETECH,0,0,0,0,0,0,0,0
13/01/2026,TN0007720022,UMED D76/509 26716,0,0,0,0,0,0,0,0
13/01/2026,TN0006560098,STV02 3/10 010102,0,0,0,0,0,0,0,0
13/01/2026,TN0006660104,STPILDA1/56 300617,0,0,0,0,0,0,0,0
13/01/2026,TN0006660039,STPILDA0807 1/10,0,0,0,0,0,0,0,0
13/01/2026,TN0007180037,SITSDa1/9 28/03/07,0,0,0,0,0,0,0,0
13/01/2026,TN0001100312,SFBTDa1/2(11/4/02),0,0,0,0,0,0,0,0
13/01/2026,TN0007270036,Da TPR 11/149 2006,0,0,0,0,0,0,0,0
13/01/2026,TN0002200251,BTDa1/7(3/12/01),0,0,0,0,0,0,0,0
13/01/2026,TN0001900778,BHDA 1/15 28052007,0,0,0,0,0,0,0,0
13/01/2026,TN0006610141,ATTIJARI LS ROMPU,0,0,0,0,0,0,0,0
13/01/2026,TN0003600434,ATBDA1/7 09/11/05,0,0,0,0,0,0,0,0
13/01/2026,TN0007140031,ASSDa1/9(01/07/05),0,0,0,0,0,0,0,0
13/01/2026,TN0002300424,ALQDa1/12 06/09/05,0,0,0,0,0,0,0,0
13/01/2026,TN0003400272,ABDA 1/14 11122007,0,0,0,0,0,0,0,0
13/01/2026,TN0006170013,STE TUN. DU SUCRE,0,0,0,0,0,0,0,0
13/01/2026,TN0004300307,SITEX,0,0,0,0,0,0,0,0
13/01/2026,TN0007680010,BNA ASSURANCES,3.04,3.02,3.05,3.01,3.035,42,29962,90929.46
13/01/2026,TN0002400505,UBCI,0,0,0,0,0,0,0,0
13/01/2026,TN0004100202,TUNINVEST-SICAR,42.1,42.15,42.15,42.1,42.142,20,677,28530.45
13/01/2026,TN0001400704,SPDIT - SICAF,12.6,12.65,12.65,12.6,12.62,7,1803,22753.95
13/01/2026,TN0006670012,SIPHAT,3.45,3.45,3.45,3.45,3.45,1,1,3.45
13/01/2026,TN0002500650,PLAC. TSIE-SICAF,0,0,0,0,0,0,0,0
13/01/2026,TN0003200755,ICF,84.01,84.93,84.93,84,84.117,20,561,47189.4
13/01/2026,TN0001300557,BTE (ADP),3.75,3.75,3.75,3.75,3.75,1,30,112.5
13/01/2026,TN0007580012,BEST LEASE,0,0,0,0,0,0,0,0
13/01/2026,TN0003000452,ASTREE,46.99,46.99,46.99,46.99,46.99,1,105,4933.95
13/01/2026,TN0006550016,BH ASSURANCE,0,0,0,0,0,0,0,0
13/01/2026,TN0003800703,ALKIMIA,13.1,13.1,13.1,13.1,13.1,4,50,655
13/01/2026,TN0002300358,AIR LIQUIDE TSIE,150.06,150.06,150.06,150.06,150.06,10,189,28361.34
13/01/2026,TN0007200017,WIFACK INT BANK,7.85,7.85,7.85,7.85,7.85,1,5,39.25
13/01/2026,TN0007720014,UNIMED,9.8,9.74,9.8,9.7,9.771,74,40680,397475.72
13/01/2026,TN0003900107,UIB,24.3,24.78,24.78,24.3,24.46,5,600,14676
13/01/2026,TN0007690019,UADH,0.57,0.57,0.57,0.57,0.57,5,64961,37027.77
13/01/2026,TN0002100907,TUNISIE LEASING F,31.75,32.4,32.48,31.75,31.803,18,1900,60425.4
13/01/2026,TN0001200401,TUNISAIR,0.34,0.34,0.34,0.34,0.34,2,15,5.1
13/01/2026,TN0007380017,TUNIS RE,10.09,10.09,10.09,10.09,10.09,1,478,4823.02
13/01/2026,TN0007270010,TPR,11.4,11.3,11.4,11.29,11.345,72,15454,175325.02
13/01/2026,TN0007440019,TELNET HOLDING,6.8,6.65,6.8,6.65,6.666,3,103,686.6
13/01/2026,TN0002600955,STB,3.94,3.8,3.94,3.78,3.799,48,20683,78579.25
13/01/2026,TN0006060016,STAR,58,57.57,58,57.53,57.989,14,531,30792.26
13/01/2026,TNNGTFLC2986,STA,37.7,37.7,37.7,37.69,37.695,26,1531,57711.5
13/01/2026,TN0006560015,SOTUVER,13.49,13.5,13.55,13.42,13.482,46,11714,157925.67
13/01/2026,TN0006580013,SOTUMAG,9,8.9,9,8.9,8.993,2,57,512.6
13/01/2026,TN0006660013,SOTRAPIL,22.49,22.6,22.68,22.2,22.502,27,6997,157448.05
13/01/2026,TN0007630015,SOTIPAPIER,2.69,2.68,2.69,2.62,2.656,10,469,1245.48
13/01/2026,TN0006530018,SOTETEL,5.15,5.27,5.27,5.15,5.155,2,26,134.02
13/01/2026,TN0006780019,SOMOCER,0.45,0.45,0.45,0.45,0.45,8,2000,900
13/01/2026,TNQPQXRODTH8,SMART TUNISIE,18.4,18.3,18.4,18.3,18.32,17,820,15022.52
13/01/2026,TN0007180011,SITS,3.11,3.11,3.11,3.11,3.11,1,250,777.5
13/01/2026,TN0004000055,SIMPAR,0,0,0,0,0,0,0,0
13/01/2026,TN0006590012,SIAME,2.83,2.8,2.83,2.8,2.807,2,440,1235
13/01/2026,TN0001100254,SFBT,12.61,12.7,12.72,12.6,12.641,58,15404,194722.03
13/01/2026,TN0007610017,SAH,13.6,13.99,14,13.6,13.795,186,45585,628831.47
13/01/2026,TN0005700018,POULINA GP HOLDING,18.85,18.9,18.9,18.75,18.853,83,16586,312703.5
13/01/2026,TN0007530017,ONE TECH HOLDING,8.38,8.44,8.44,8.32,8.381,60,124205,1041017.2
13/01/2026,TN0007620016,MPBS,8.07,8.07,8.07,7.9,7.926,29,2820,22350.56
13/01/2026,TN0001000108,MONOPRIX,5.83,5.98,5.98,5.83,5.953,4,1024,6095.92
13/01/2026,TN0006720049,BH LEASING,0,0,0,0,0,0,0,0
13/01/2026,TN0006440010,MAGASIN GENERAL,10.1,10.1,10.1,10.1,10.1,5,1299,13119.9
13/01/2026,TN0007310139,HANNIBAL LEASE,7.55,7.55,7.55,7.55,7.55,2,4589,34646.95
13/01/2026,TN0007570013,EURO-CYCLES,12.4,12.44,12.48,12.31,12.371,15,1299,16070.07
13/01/2026,TN0007210016,ESSOUKNA,3.49,3.44,3.49,3.37,3.402,34,4634,15764.81
13/01/2026,TN0007410012,ENNAKL AUTOMOBILES,14.01,14.47,14.5,14.01,14.214,6,1340,19046.7
13/01/2026,TN0007670011,DELICE HOLDING,12.1,12.4,12.5,12.1,12.226,60,15246,186392.88
13/01/2026,TN0007550015,CITY CARS,19.69,19.7,19.89,19.31,19.687,19,1022,20120.21
13/01/2026,TN0007350010,CIMENTS DE BIZERTE,0,0,0,0,0,0,0,0
13/01/2026,TN0004200853,CIL,29.1,28.9,29.1,28.9,29.017,3,240,6964
13/01/2026,TN0007590011,CELLCOM,2.98,3.11,3.11,2.97,2.978,68,18688,55649.35
13/01/2026,TN0002200053,BT,6.25,6.28,6.28,6.16,6.208,120,59119,367019.43
13/01/2026,TN0003100609,BNA,11.89,11.88,11.9,11.88,11.882,37,5174,61478.63
13/01/2026,TN0001800457,BIAT,110,112.38,112.39,109.5,111.315,66,2215,246562.63
13/01/2026,TN0001900604,BH BANK,10.01,10.2,10.2,10.01,10.012,4,99,991.18
13/01/2026,TN0006610018,ATTIJARI LEASING,29.2,29.2,29.2,29.2,29.2,2,10,292
13/01/2026,TN0001600154,ATTIJARI BANK,65.12,66,66,65,65.248,24,1203,78493.88
13/01/2026,TN0004700100,ATL,6.1,6.1,6.1,6,6.027,16,3505,21124.85
13/01/2026,TN0007740012,ATELIER MEUBLE INT,4.47,4.44,4.47,4.35,4.416,46,45271,199908.63
13/01/2026,TN0003600350,ATB,3.72,3.7,3.72,3.7,3.7,6,1024,3789.16
13/01/2026,TN0007140015,ASSAD,0,0,0,0,0,0,0,0
13/01/2026,TN0007830011,ASSUR MAGHREBIA,57.99,58,58,57.99,57.997,6,306,17747.21
13/01/2026,TN0007300015,ARTES,11.7,11.79,11.8,11.7,11.753,7,2974,34953.33
13/01/2026,TNDKJ8O68X14,ASSU MAGHREBIA VIE,6.6,6.74,6.74,6.6,6.601,4,112,739.36
13/01/2026,TN0003400058,AMEN BANK,48.8,49.1,49.1,48.51,48.927,75,5671,277464.98
12/01/2026,TN0005030010,STIP,3.63,3.63,3.63,3.63,3.63,1,8,29.04
